date,action,reason_codes,vrp_regime,vrp_raw,vrp_zscore,vrp_scalar,vrp_confidence,regime_label,regime_pi_width,regime_zscore,regime_multiplier,spot,vix,composite_scalar,expiry,short_strike,long_strike,spread_width,contracts,credit_received,dte,call_overlay,pnl,pnl_pct_nav,spot_at_expiry,exit_reason
2019-03-18,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,3.061916351318359,-0.1930870835629403,0.33,1.0,STABLE,9.041405244892893,0.11637396486012691,1.0,2832.93994140625,13.100000381469728,0.818535277187245,2019-04-18,2720.0,2590.0,130.0,15.0,10349.999999999998,30.0,False,10349.999999999998,0.00856612218683581,2905.03,EXPIRY
2019-04-22,SKIP,VRP_INVERTED (z=-0.85),INVERTED,1.580816268920898,-0.8535138677223021,0.0,1.0,ELEVATED,9.12147494478796,0.5424914409256919,0.75,2907.969970703125,12.420000076293944,,,,,,,,,,,,,
2019-05-20,ENTER,BINDING: VRP | ENTER: scalar=0.867,LEAN,3.212673187255859,-0.06314728018706028,0.33,1.0,ELEVATED,9.18857195573826,0.8592494531122663,0.75,2840.22998046875,16.309999465942383,0.8674675786448736,2019-06-21,2690.0,2555.0,135.0,15.0,14325.0,30.0,False,14325.0,0.011717091740125125,2950.46,EXPIRY
2019-06-24,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,3.499732971191406,0.01570866657666972,0.67,1.0,STABLE,8.8027858008533,-1.1101493857122022,1.0,2945.35009765625,15.260000228881836,0.5744562646538028,2019-07-19,2820.0,2690.0,130.0,10.0,7650.0,23.0,False,7650.0,0.006218384796902673,2976.61,EXPIRY
2019-07-22,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,3.456206321716309,-0.012138259920331193,0.33,1.0,STABLE,8.833865675188342,-0.9310231438181048,1.0,2985.030029296875,13.529999732971191,0.818535277187245,2019-08-16,2875.0,2740.0,135.0,14.0,9870.0,30.0,False,9870.0,0.007959080488318213,2888.68,EXPIRY
2019-08-19,SKIP,REGIME_CRISIS (z=1.79),NORMAL,4.009955406188965,0.20657462824847375,0.67,1.0,CRISIS,9.38514473692406,1.7923724912061227,0.0,2923.64990234375,16.8799991607666,,,,,,,,,,,,,
2019-09-23,SKIP,VRP_INVERTED (z=-0.56),INVERTED,2.454629898071289,-0.5638010578426922,0.0,1.0,STABLE,8.963124945244108,-0.27543624104671616,1.0,2991.780029296875,14.90999984741211,,,,,,,,,,,,,
2019-10-21,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,3.834985733032227,0.04314711145971996,0.67,1.0,STABLE,8.662060892841872,-1.7095352711681968,1.0,3006.719970703125,14.0,0.5744562646538028,2019-11-15,2890.0,2770.0,120.0,11.0,8195.0,30.0,False,8195.0,0.006564991412238199,3120.46,EXPIRY
2019-11-18,ENTER,BINDING: VRP | ENTER: scalar=0.867,LEAN,2.908284187316895,-0.3718630873972051,0.33,1.0,ELEVATED,9.202929314814451,0.8844226274531443,0.75,3122.030029296875,12.460000038146973,0.8674675786448736,2019-12-20,2990.0,2840.0,150.0,14.0,11690.000000000002,30.0,False,11690.000000000002,0.0092779397735516,3221.22,EXPIRY
2019-12-23,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,3.357344627380371,-0.11552577655072206,0.33,1.0,STABLE,8.968319387056182,-0.2604486685818026,1.0,3224.010009765625,12.609999656677246,0.818535277187245,2020-01-17,3105.0,2955.0,150.0,13.0,8515.0,23.0,False,8515.0,0.006712689782284961,3329.62,EXPIRY
2020-01-21,SKIP,VRP_INVERTED (z=-1.22) | REGIME_CRISIS (z=2.04),INVERTED,1.848546028137207,-1.219792480479363,0.0,1.0,CRISIS,9.450972373330726,2.036968051083818,0.0,3320.7900390625,12.850000381469728,,,,,,,,,,,,,
2020-02-24,SKIP,BUILD_FAIL | RV_CLASS_REDUCE_25% | CALL_OVERLAY_ELIGIBLE | BINDING: EQUAL | ENTER: scalar=0.000,EXTREMELY_RICH,10.74682140350342,5.529379000692477,1.0,,STABLE,8.870450528152402,-0.7196899027178666,1.0,3225.889892578125,25.030000686645508,,,,,,,,,,,,,
2020-03-23,SKIP,NO_OPTION_CHAIN,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,SKIP,BUILD_FAIL | CALL_OVERLAY_ELIGIBLE | BINDING: EQUAL | ENTER: scalar=0.000,EXTREMELY_RICH,15.42861175537109,1.6704103674652868,1.0,,STABLE,9.069620245071299,0.17120226518901258,1.0,2823.159912109375,43.83000183105469,,,,,,,,,,,,,
2020-05-18,SKIP,BUILD_FAIL | BINDING: EQUAL | ENTER: scalar=0.000,RICH,10.45920562744141,0.7247310636803028,1.0,,STABLE,8.963124945244122,-0.27186482789233163,1.0,2953.909912109375,29.299999237060547,,,,,,,,,,,,,
2020-06-22,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,8.315704345703125,0.2975073367001073,0.67,1.0,STABLE,9.040227031543576,0.1549284450092444,1.0,3117.860107421875,31.770000457763672,0.5744562646538028,2020-07-17,2850.0,2700.0,150.0,9.0,11610.0,21.0,False,11610.0,0.009069582682018552,3224.73,EXPIRY
2020-07-20,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,7.227777481079102,0.046751126947694156,0.67,1.0,STABLE,9.009476907205382,-0.025137474433000906,1.0,3251.840087890625,24.459999084472656,0.5744562646538028,2020-08-21,3005.0,2855.0,150.0,9.0,10305.0,28.0,False,10305.0,0.00798584633697249,3397.16,EXPIRY
2020-08-24,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,7.976876258850098,0.09919074600631823,0.67,1.0,STABLE,8.924917636072081,-0.481474700455441,1.0,3431.280029296875,22.3700008392334,0.5744562646538028,2020-09-18,3225.0,3075.0,150.0,9.0,8325.0,21.0,False,8325.0,0.00641009352961694,3319.47,EXPIRY
2020-09-21,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,7.957672119140625,0.04662564827661835,0.67,1.0,STABLE,8.76224761542397,-1.2712213865373367,1.0,3281.06005859375,27.780000686645508,0.5744562646538028,2020-10-16,3040.0,2890.0,150.0,9.0,11295.0,28.0,False,11295.0,0.008621953118559294,3483.81,EXPIRY
2020-10-19,ENTER,RV_CLASS_REDUCE_25% | BINDING: VRP | ENTER: scalar=0.431,NORMAL,9.151334762573242,0.16326866877963706,0.67,1.0,STABLE,9.09562571900086,0.35470784596822647,1.0,3426.919921875,29.18000030517578,0.4308421984903521,2020-11-20,3115.0,2965.0,150.0,7.0,10220.000000000002,28.0,False,10220.000000000002,0.007740969878386484,3557.54,EXPIRY
2020-11-23,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,8.104008674621582,-0.10542777700861682,0.33,1.0,STABLE,9.000402305519607,-0.11639455973889358,1.0,3577.590087890625,22.65999984741211,0.818535277187245,2020-12-18,3350.0,3200.0,150.0,14.0,15260.0,21.0,False,15260.0,0.01142636360096682,3709.41,EXPIRY
2020-12-21,ENTER,BINDING: VRP | ENTER: scalar=0.914,LEAN,7.675971984863281,-0.22515563436956176,0.33,1.0,STRESSED,9.25335212218464,1.1599711614928534,0.5,3694.919921875,25.15999984741211,0.9137833441248533,2021-01-15,3440.0,3290.0,150.0,16.0,18560.000000000004,29.0,False,18560.000000000004,0.013706844855649788,3768.25,EXPIRY
2021-01-19,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,8.396693229675293,-0.17318265448465683,0.33,1.0,STABLE,9.023822664736407,0.03757508758759432,1.0,3798.909912109375,23.239999771118164,0.818535277187245,2021-02-19,3525.0,3375.0,150.0,14.0,16030.000000000002,28.0,False,16030.000000000002,0.011699893000354716,3906.71,EXPIRY
2021-02-22,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,7.789570808410645,-0.36437794007844737,0.33,1.0,STABLE,9.014783416433591,0.04751265491221961,1.0,3876.5,23.450000762939453,0.818535277187245,2021-03-19,3620.0,3470.0,150.0,14.0,15679.999999999998,21.0,False,15679.999999999998,0.011314943663415058,3913.1,EXPIRY
2021-03-22,SKIP,VRP_INVERTED (z=-1.33),INVERTED,4.150245666503906,-1.3321525530366345,0.0,1.0,STABLE,9.00477157728955,0.032636154095915984,1.0,3940.590087890625,18.8799991607666,,,,,,,,,,,,,
2021-04-19,SKIP,VRP_INVERTED (z=-1.28),INVERTED,4.452622413635254,-1.2804745349410858,0.0,1.0,STRESSED,9.21027569002365,1.0903377687316598,0.5,4163.259765625,17.290000915527344,,,,,,,,,,,,,
2021-05-24,SKIP,VRP_INVERTED (z=-1.19),INVERTED,4.348011016845703,-1.1938370446003421,0.0,1.0,STRESSED,9.25170825832242,1.2524236623024207,0.5,4197.0498046875,18.399999618530277,,,,,,,,,,,,,
2021-06-21,SKIP,VRP_INVERTED (z=-1.96),INVERTED,2.260231971740723,-1.957163084148113,0.0,1.0,ELEVATED,9.197615973065961,0.9805500805757635,0.75,4224.7900390625,17.889999389648438,,,,,,,,,,,,,
2021-07-19,ENTER,RV_CLASS_REDUCE_25% | BINDING: VRP | ENTER: scalar=0.651,LEAN,6.632538795471191,-0.11820104001624136,0.33,1.0,ELEVATED,9.17431103672171,0.8609608025207987,0.75,4258.490234375,22.5,0.6506006839836551,2021-08-20,3950.0,3800.0,150.0,12.0,14040.000000000004,28.0,False,14040.000000000004,0.010029875312362034,4441.67,EXPIRY
2021-08-23,SKIP,VRP_INVERTED (z=-0.98),INVERTED,4.101348876953125,-0.9786363394245701,0.0,1.0,STRESSED,9.281053802571808,1.4071501868704435,0.5,4479.52978515625,17.149999618530273,,,,,,,,,,,,,
2021-09-20,SKIP,REGIME_CRISIS (z=1.99),NORMAL,7.41124153137207,0.3980862080045557,0.67,1.0,CRISIS,9.39468172603583,1.985409607641602,0.0,4357.72998046875,25.709999084472656,,,,,,,,,,,,,
2021-10-18,SKIP,VRP_INVERTED (z=-1.33) | REGIME_CRISIS (z=2.12),INVERTED,3.008548736572266,-1.3290750685439974,0.0,1.0,CRISIS,9.416957236992209,2.1182086693990057,0.0,4486.4599609375,16.309999465942383,,,,,,,,,,,,,
2021-11-22,ENTER,BINDING: REGIME | ENTER: scalar=0.815,NORMAL,6.513937950134277,0.4831311230187335,0.67,1.0,STRESSED,9.24672788025701,1.2154330943982996,0.5,4682.93994140625,19.170000076293945,0.8154753215150046,2021-12-17,4430.0,4280.0,150.0,15.0,14925.000000000004,21.0,False,14925.000000000004,0.01054961925946974,4620.64,EXPIRY
2021-12-20,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,6.561893463134766,0.4813996323379245,0.67,1.0,STABLE,8.87574067192909,-0.6260016742256811,1.0,4568.02001953125,22.8700008392334,0.5744562646538028,2022-01-21,4240.0,4090.0,150.0,10.0,12649.999999999998,30.0,False,12649.999999999998,0.0088623105199479,4397.94,EXPIRY
2022-01-24,SKIP,VRP_INVERTED (z=-2.35),INVERTED,1.028572082519531,-2.345234065318382,0.0,1.0,ELEVATED,9.139416160193868,0.6341427077988092,0.75,4410.1298828125,29.899999618530277,,,,,,,,,,,,,
2022-02-22,ENTER,RV_CLASS_REDUCE_25% | BINDING: REGIME | ENTER: scalar=0.375,EXTREMELY_RICH,8.362213134765625,1.7071193402261475,1.0,1.0,ELEVATED,9.13619391871223,0.5812844133892102,0.75,4304.759765625,28.809999465942383,0.375,2022-03-18,3970.0,3820.0,150.0,7.0,10254.999999999998,30.0,False,10254.999999999998,0.0071331786362169285,4463.12,EXPIRY
2022-03-21,SKIP,BUILD_FAIL | BINDING: EQUAL | ENTER: scalar=0.000,RICH,7.504823684692383,0.9266938077296575,1.0,,STABLE,9.014966601911961,-0.024337209091241523,1.0,4461.18017578125,23.530000686645508,,,,,,,,,,,,,
2022-04-18,SKIP,BUILD_FAIL | BINDING: EQUAL | ENTER: scalar=0.000,RICH,6.748756408691406,0.5285722750297989,1.0,,STABLE,8.69566837109599,-1.6524968045151704,1.0,4391.68994140625,22.170000076293945,,,,,,,,,,,,,
2022-05-23,SKIP,BUILD_FAIL | CALL_OVERLAY_ELIGIBLE | BINDING: EQUAL | ENTER: scalar=0.000,EXTREMELY_RICH,11.7002124786377,2.5418869500459014,1.0,,STABLE,9.089005975051549,0.3254805343907873,1.0,3973.75,28.479999542236328,,,,,,,,,,,,,
2022-06-21,SKIP,BUILD_FAIL | BINDING: EQUAL | ENTER: scalar=0.000,RICH,8.108274459838867,0.8461383894362082,1.0,,STABLE,8.983111085218589,-0.23322281520343388,1.0,3764.7900390625,30.190000534057617,,,,,,,,,,,,,
2022-07-18,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,7.207101821899414,0.3631040245441615,0.67,1.0,STABLE,8.87095682244686,-0.8160821458649102,1.0,3830.85009765625,25.299999237060547,0.5744562646538028,2022-08-19,3540.0,3390.0,150.0,11.0,16720.0,30.0,False,16720.0,0.011496402561112453,4228.48,EXPIRY
2022-08-22,ENTER,BINDING: VRP | ENTER: scalar=0.867,LEAN,6.001291275024414,-0.16934743905418853,0.33,1.0,ELEVATED,9.179149202118737,0.7347519751847723,0.75,4137.990234375,23.799999237060547,0.8674675786448736,2022-09-16,3885.0,3735.0,150.0,16.0,19760.0,30.0,False,1087.9999999998836,0.0007475320449397874,3873.33,EXPIRY
2022-09-19,ENTER,BINDING: VRP | ENTER: scalar=0.819,LEAN,5.730554580688477,-0.32866953759354894,0.33,1.0,STABLE,8.91223237873491,-0.6368083153910433,1.0,3899.889892578125,25.76000022888184,0.818535277187245,2022-10-21,3610.0,3460.0,150.0,15.0,22200.0,30.0,False,22200.0,0.015023794442008149,3752.75,EXPIRY
2022-10-24,SKIP,BUILD_FAIL | CALL_OVERLAY_ELIGIBLE | BINDING: EQUAL | ENTER: scalar=0.000,EXTREMELY_RICH,11.96267700195313,1.8003028409175594,1.0,,STABLE,9.004771577289542,-0.13980785588733532,1.0,3797.340087890625,29.850000381469727,,,,,,,,,,,,,
2022-11-21,ENTER,BINDING: VRP | ENTER: scalar=0.705,NORMAL,7.097751617431641,0.011370652577815216,0.67,1.0,ELEVATED,9.20434234849964,0.9514326240145482,0.75,3949.93994140625,22.360000610351562,0.7053367989832942,2022-12-16,3725.0,3575.0,150.0,13.0,17420.0,30.0,False,17420.0,0.011651581591838807,3852.36,EXPIRY
2022-12-19,ENTER,BINDING: VRP | ENTER: scalar=0.574,NORMAL,7.045348167419434,0.020344403935264894,0.67,1.0,STABLE,9.00078436335371,-0.11995731816879641,1.0,3817.659912109375,22.420000076293945,0.5744562646538028,2023-01-20,3585.0,3435.0,150.0,11.0,14960.000000000002,30.0,False,14960.000000000002,0.009907048573676388,3972.61,EXPIRY
2023-01-23,SKIP,VRP_INVERTED (z=-1.00),INVERTED,4.072047233581543,-0.9965498667762176,0.0,1.0,ELEVATED,9.17545809535747,0.8505627112186517,0.75,4019.81005859375,19.809999465942383,,,,,,,,,,,,,
2023-02-21,ENTER,BINDING: REGIME | ENTER: scalar=0.815,NORMAL,6.835927963256836,0.00891359450365769,0.67,1.0,STRESSED,9.26128538479978,1.354261164575618,0.5,3997.340087890625,22.8700008392334,0.8154753215150046,2023-03-15,3770.0,3620.0,150.0,16.0,20399.999999999996,30.0,False,20399.999999999996,0.013329534851506362,3891.929932,EXPIRY
